time,T.obs,Hr.obs,pr.obs,Rad.obs,u.obs,u_gr.obs,Td.obs,EPenman.obs,pp_obs,prono_PP_dia_0,prono_PP_dia_1,prono_PP_dia_2,prono_PP_dia_3,prono_PP_dia_4,prono_PP_dia_5,prono_PP_dia_6,prono_Tm_dia_0,prono_Tm_dia_1,prono_Tm_dia_2,prono_Tm_dia_3,prono_Tm_dia_4,prono_Tm_dia_5,prono_Tm_dia_6,prono_Tm_dia_7,Aporte_m3s,Nivel_emb,NO3_lab,SS_105,NO2_lab,ODsupC,TempAmb,TurSupC,PO4_lab,SS_550,NT,NH_lab,Enteroc,Ptot_lab,Cianobac,Clorof_A,VientoI,T_sup,CondsupC,MicrtEli,EscColi,PROFSITI,SatSupC,pHsupC,Secc_sup,target
2021-02-13,24.370833333333337,78.29166666666667,1004.3666666666668,285.40625,1.5635416666666666,216.04166666666663,19.991666666666667,0.07875,0.0,0.300000011920929,8.199999809265137,0.4000000059604645,0.0,0.0,0.0,0.0,24.10000038146973,25.20000076293945,23.79999923706055,24.5,24.20000076293945,24.89999961853027,26.0,26.39999961853027,6054.285714285714,34.38857142857143,0.7100059056090695,7.207856563700824,0.023236720284759288,7.614034701407365,27.051002450733,24.534738584640834,0.0605931007373049,6.289156721937105,2.3701049944032446,0.024758888463992126,54.29081378357138,0.23650933214632697,8.046398530259541,12.30863910629591,1.0,26.4,69.44287262230812,5.3920890608673195,55.68897906014483,1.093468149240245,94.71383209665447,8.508711023655199,0.3914785511888594,1.0
2021-02-14,24.925,74.41666666666667,1002.1125,235.29166666666663,2.386458333333333,258.59375,19.854166666666668,0.07875,20.0,2.0,0.5,0.1000000014901161,0.0,0.0,0.0,0.4000000059604645,24.79999923706055,24.60000038146973,25.60000038146973,23.60000038146973,25.29999923706055,26.79999923706055,25.89999961853027,24.39999961853027,5707.142857142857,34.26428571428571,0.6972641027400323,6.362365567466391,0.02255898337939213,7.428885480621602,26.40683337536807,27.316711951729832,0.06239221079286354,5.809094933878542,2.400591827555149,0.02418531750893991,46.887752989428535,0.23477626381806377,6.8028831788422215,10.908202744717627,1.0,26.4,71.43084112147217,4.105697061475255,51.60400037476936,0.9812402060354857,92.59808682016826,8.406762734645174,0.38655437543168436,1.0
2021-02-15,25.666666666666668,73.16666666666667,1003.225,290.96875,3.5541666666666667,203.89583333333337,20.166666666666668,0.1241666666666666,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.60000038146973,24.10000038146973,23.29999923706055,24.89999961853027,26.89999961853027,28.20000076293945,29.20000076293945,30.39999961853027,5360.0,34.14,0.6844264329681706,5.579219325216078,0.021896941532534405,7.2515706154376,25.85048353505945,29.54136586145234,0.0640446982480253,5.3108565325842285,2.4300485263097173,0.023615027253260028,38.91071277949999,0.23277757028739265,5.23838842496279,9.784860598857321,1.0,26.4,73.3872235014892,2.7195301774095038,46.60702160611182,0.8594644678833245,90.68047948033839,8.301607278074597,0.38461811624524617,1.0
2021-02-16,24.304166666666664,65.41666666666667,1005.0708333333332,325.2708333333333,4.528125,209.0625,17.075,0.15625,0.0,0.0,0.0,0.0,0.0,0.1000000014901161,0.5,3.5,23.89999961853027,23.0,24.20000076293945,26.70000076293945,26.70000076293945,27.70000076293945,29.29999923706055,24.5,4988.571428571428,34.058571428571426,0.671589581159127,4.879336304318707,0.02125414105081952,7.11947911788664,25.481642539904353,30.029021486608883,0.06553262646442065,4.807367201947936,2.458386975732826,0.023051412279739072,30.551019625714275,0.23049718953163179,3.3640990911668487,8.846247930142331,2.007906500285838,26.4,75.13571228633865,1.391620469855829,40.97877679943456,0.7313235330995627,89.40109042450295,8.20782593838052,0.3882424367333998,3.0
2021-02-17,23.09166666666667,57.416666666666664,1004.6791666666668,331.0833333333333,4.001041666666667,230.28125,13.75,0.1675,0.0,0.0,0.0,0.0,0.0,0.5,0.300000011920929,4.699999809265137,21.89999961853027,23.60000038146973,26.10000038146973,26.20000076293945,25.20000076293945,27.60000038146973,26.29999923706055,27.0,4617.142857142857,33.97714285714286,0.6588502321785437,4.283634972143092,0.020634128240880872,7.07,25.4,27.6,0.06683805880367996,4.311552625863443,2.485519060890354,0.022497867171163637,22.0,0.22791905952809938,1.1912,8.0,3.0,26.4,76.5,0.28,35.0,0.6,89.2,8.14,0.4,3.0
2021-02-18,24.28333333333333,62.458333333333336,1005.3333333333334,321.78125,2.0812500000000003,188.4375,16.129166666666666,0.1229166666666666,0.0,0.0,0.0,0.0,0.0,4.699999809265137,3.799999952316284,0.0,23.0,25.39999961853027,25.89999961853027,25.39999961853027,26.20000076293945,24.60000038146973,24.0,23.0,4245.714285714285,33.895714285714284,0.6463050708920619,3.8130337960580523,0.02004044940935186,7.13003902959595,25.67573432158246,22.017548787161214,0.06794305862743363,3.836338488224519,2.511356666848179,0.021957786510320314,13.448980374285735,0.2250271182541136,1.1912,8.0,3.7593198120406512,26.517803615846372,77.35747787973462,0.28,28.954034631505273,0.6,90.38791383813319,8.109826377105318,0.421096831815745,3.0
2021-02-19,25.083333333333332,63.0,1007.5666666666666,250.13541666666663,2.936458333333333,240.19791666666663,17.191666666666666,0.1258333333333333,0.0,0.0,0.0,0.0,1.600000023841858,2.200000047683716,0.0,0.0,25.39999961853027,26.0,26.79999923706055,26.10000038146973,25.20000076293945,23.79999923706055,27.39999961853027,28.79999923706055,3874.285714285714,33.81428571428572,0.6340507821653245,3.6,0.019476650862865864,7.2845689976407115,26.26097909544328,22.017548787161214,0.06882968929731205,3.394650472924938,2.535811678672178,0.021434564879995684,5.089287220500033,0.2218053036869926,1.1912,8.0,4.305759749387535,26.653002504395346,77.80033201593126,0.28,23.13466163138676,0.6,92.75803870606838,8.11746450280961,0.44727240861870443,3.0
2021-02-20,25.7875,62.125,1010.2875,313.0416666666667,2.8229166666666665,138.80208333333334,17.616666666666667,0.1241666666666666,0.0,0.0,0.0,0.0,1.299999952316284,3.0,0.0,0.0,24.89999961853027,25.5,26.79999923706055,29.20000076293945,26.70000076293945,26.5,25.39999961853027,24.60000038146973,3502.8571428571427,33.73285714285714,0.6221840508639739,3.6,0.018946278908056287,7.508079450887499,27.07835670851287,22.017548787161214,0.06948001417494568,2.999414263858477,2.5587959814282293,0.020931596862976368,1.0,0.21823755380405455,1.1912,8.0,4.692539780714093,26.79929958502114,77.97444721226061,0.28,17.83827131551561,0.6,95.97420665493696,8.160189439961249,0.47289956951379153,3.0
2021-02-21,27.204166666666666,60.166666666666664,1008.7666666666668,313.0520833333333,1.2541666666666669,81.64583333333333,18.270833333333332,0.0954166666666666,0.0,0.0,0.0,4.400000095367432,0.0,0.0,0.0,0.0,24.89999961853027,26.60000038146973,27.10000038146973,26.60000038146973,26.79999923706055,26.5,26.39999961853027,27.89999961853027,3131.4285714285716,33.651428571428575,0.6108015618536518,3.6,0.01845287985155654,7.775059936089525,28.050489547721643,22.017548787161214,0.06987609662196484,2.6635555449189052,2.580221460182211,0.020452277042048942,3.9446146338828374,0.2143078065826176,1.1912,9.679361360137825,4.972879874693768,26.950397777097955,78.0257082723933,1.9520042421329946,13.361253999762969,0.9614325840698126,99.70024973587036,8.235276251408589,0.49235115360591897,3.0
2021-02-22,27.625,64.83333333333333,1005.6458333333334,266.0104166666667,1.203125,117.91666666666669,20.233333333333334,0.0808333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.79999923706055,27.29999923706055,24.29999923706055,25.29999923706055,26.0,26.20000076293945,26.5,26.89999961853027,2760.0,33.57,0.6,3.6,0.018,8.06,29.1,27.3,0.07,2.4,2.6,0.02,10.0,0.21,3.0728000000000004,27.0,5.2,27.1,78.1,5.05,10.0,1.5,103.6,8.34,0.5,3.0
2021-02-23,25.15,80.33333333333333,1007.3166666666666,85.83333333333333,1.940625,132.97916666666666,21.416666666666668,0.0395833333333333,0.0,0.1000000014901161,0.0,0.0,0.0,0.0,0.0,0.0,29.29999923706055,25.39999961853027,25.29999923706055,25.70000076293945,26.89999961853027,29.0,28.10000038146973,27.39999961853027,2625.714285714286,33.418571428571425,0.5898566463217129,4.0601556994050325,0.01759017581279453,8.340378779522343,30.149510452278363,51.84388649320138,0.06983970322093679,2.4,2.6,0.02,14.606852733283214,0.2053066964184069,11.25411942944224,72.53095503785458,5.427120125306233,27.243044235343895,78.31487126787421,9.555378111244647,7.955828549349903,1.926192359429496,107.37861910407405,8.4714491428712,0.4919671001215714,3.0
